"RP_INC_LOG","HP_INC_LOG","CF_INC_LOG","RF_AGE","RF_AGE_DEATH","RF_YRS_SINCE_DEATH","RM_AGE","RM_AGE_DEATH","RM_YRS_SINCE_DEATH","HF_AGE","HF_AGE_DEATH","HF_YRS_SINCE_DEATH","HM_AGE","HM_AGE_DEATH","HM_YRS_SINCE_DEATH","HUS_AGE","RESP_AGE"
NA,NA,NA,NA,60,14,NA,70,2,NA,70,10,NA,60,9,60,48
11.0020998412042,9.7981270368783,11.0020998412042,65,NA,NA,55,NA,NA,NA,80,6,NA,50,30,42,34
8.47637119689598,9.21034037197618,11.4845259904485,NA,50,21,NA,60,3,NA,NA,NA,NA,NA,NA,NA,41
10.77895628989,10.9852927228879,11.1844213979982,57,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
NA,NA,8.98719682066197,NA,45,50,90,NA,NA,NA,70,13,NA,45,20,80,60
10.6454248972655,NA,NA,58,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
12.4684369099977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
10.5966347330961,11.0020998412042,11.47210347045,65,NA,NA,45,NA,NA,65,NA,NA,52,NA,NA,24,23
9.61580548008435,10.4912742174382,11.3393574835993,80,NA,NA,75,NA,NA,NA,77,20,NA,78,14,50,45
9.90348755253613,9.68034400122192,11.6952470217642,70,NA,NA,64,NA,NA,69,NA,NA,62,NA,NA,30,28
10.4912742174382,NA,11.0020998412042,NA,60,10,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
12.7826860098342,12.6115377536383,11.1844213979982,NA,60,10,50,NA,NA,65,NA,NA,55,NA,NA,35,24
12.4371843664936,10.3089526606443,12.3883942023241,52,NA,NA,46,NA,NA,NA,75,2,66,NA,NA,41,25
NA,NA,9.7981270368783,NA,60,27,NA,35,40,NA,65,25,NA,55,23,49,45
NA,NA,NA,NA,70,25,80,NA,NA,NA,NA,NA,NA,50,25,74,60
NA,NA,8.69951474821019,NA,50,20,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,46
8.69951474821019,NA,11.4403547721354,NA,70,3,55,NA,NA,NA,70,14,NA,62,14,46,33
10.8395809117065,NA,10.3089526606443,80,NA,NA,75,NA,NA,NA,105,18,NA,NA,50,52,45
11.47210347045,10.1266311038503,10.1266311038503,NA,35,20,45,NA,NA,80,NA,NA,70,NA,NA,26,20
10.4912742174382,11.0020998412042,12.4450895460007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
NA,NA,9.21034037197618,NA,48,34,NA,60,2,NA,63,22,70,NA,NA,65,46
8.51719319141624,8.85366542803745,11.0020998412042,NA,80,16,NA,70,12,NA,80,15,95,NA,NA,69,58
10.4912742174382,10.77895628989,11.0020998412042,NA,90,20,95,NA,NA,NA,NA,NA,NA,NA,NA,72,63
9.56099724358935,NA,10.0858091093301,89,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
11.5129254649702,11.1982147201305,11.47210347045,70,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
10.5966347330961,8.1886891244442,11.1272629841582,85,NA,NA,77,NA,NA,NA,80,11,80,NA,NA,60,47
NA,NA,NA,60,NA,NA,50,NA,NA,NA,75,15,70,NA,NA,37,31
10.0858091093301,9.61580548008435,10.4912742174382,70,NA,NA,55,NA,NA,75,NA,NA,NA,55,4,49,41
10.5966347330961,10.3089526606443,11.4075649493124,NA,65,13,NA,55,15,NA,70,10,NA,65,13,50,45
10.1023384112813,9.90348755253613,10.8395809117065,60,NA,NA,50,NA,NA,NA,NA,27,NA,65,3,34,24
11.0348896640272,NA,10.5713169251118,NA,75,4,NA,64,10,NA,70,12,70,NA,NA,40,38
NA,10.0432494949113,8.90923527919226,NA,80,20,NA,80,7,NA,NA,65,NA,95,8,70,59
9.21034037197618,NA,9.90348755253613,73,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,29
11.580584113444,9.43348392329039,11.3445068133453,NA,NA,17,NA,70,1,NA,68,4,63,NA,NA,42,29
9.28730141311231,9.32366905728319,NA,NA,71,23,NA,68,8,NA,73,17,NA,67,13,63,51
11.0186291431554,11.289781913656,11.2644641056717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55
NA,NA,11.0020998412042,NA,50,45,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
9.95227771670556,NA,10.0858091093301,70,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
NA,NA,11.6699292137799,NA,74,20,NA,67,22,NA,57,30,NA,60,28,60,56
10.8197782844103,9.90348755253613,11.289781913656,80,NA,NA,NA,60,9,NA,55,18,64,NA,NA,40,30
NA,NA,11.1844213979982,50,NA,NA,45,NA,NA,NA,70,10,65,NA,NA,40,29
11.1562505210315,11.3736633976367,10.7363966754712,70,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
8.98719682066197,NA,9.5468126085974,NA,52,45,NA,43,40,NA,136,22,NA,47,20,NA,63
10.1266311038503,9.68034400122192,11.1704351560235,NA,75,42,NA,80,10,NA,75,20,NA,76,16,NA,57
NA,NA,10.4912742174382,NA,80,4,NA,68,3,90,NA,NA,75,NA,NA,60,52
NA,NA,NA,NA,NA,57,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,62
8.29404964010203,NA,11.6952470217642,NA,85,1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,51
7.78322401633604,9.90348755253613,8.51719319141624,NA,62,38,NA,49,37,NA,62,29,NA,49,25,72,60
11.0020998412042,10.77895628989,11.0020998412042,58,NA,NA,50,NA,NA,70,NA,NA,65,NA,NA,35,26
10.77895628989,10.4912742174382,11.0103986440189,NA,77,3,NA,36,36,NA,70,5,82,NA,NA,62,45
8.69951474821019,9.21034037197618,11.3144745262464,NA,70,27,NA,30,52,NA,60,40,NA,60,20,68,59
NA,NA,NA,NA,45,33,NA,50,6,NA,70,16,NA,55,15,50,40
12.9480099902596,12.1807548375459,10.6454248972655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
NA,NA,NA,NA,85,5,80,NA,NA,NA,NA,NA,105,NA,NA,60,44
NA,NA,8.85366542803745,NA,75,8,80,NA,NA,NA,75,30,NA,85,12,60,53
NA,NA,NA,NA,60,35,85,NA,NA,NA,70,24,NA,80,NA,66,49
11.1272629841582,NA,11.47210347045,55,NA,NA,45,NA,NA,60,NA,NA,50,NA,NA,30,21
9.90348755253613,9.99879773234045,11.1844213979982,72,NA,NA,62,NA,NA,74,NA,NA,66,NA,NA,32,27
11.289781913656,11.2384886192685,12.3883942023241,65,NA,NA,60,NA,NA,NA,70,6,65,NA,NA,31,20
10.6454248972655,9.90348755253613,11.1844213979982,80,NA,NA,77,NA,NA,NA,85,9,NA,65,30,NA,50
NA,NA,9.30565055178051,62,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
9.90348755253613,9.61580548008435,10.4912742174382,80,NA,NA,NA,60,7,NA,70,15,62,NA,NA,41,35
11.6952470217642,11.0821425488778,11.47210347045,NA,50,25,NA,50,6,NA,NA,NA,NA,NA,NA,NA,33
NA,NA,10.0690019910137,NA,67,19,81,NA,NA,NA,NA,32,NA,66,6,69,52
11.0508900053737,NA,NA,60,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
10.8197782844103,10.8197782844103,10.3089526606443,75,NA,NA,65,NA,NA,80,NA,NA,NA,NA,40,52,42
11.47210347045,NA,NA,50,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
9.21034037197618,9.21034037197618,8.85366542803745,70,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,43
NA,NA,11.3385720778255,NA,70,28,82,NA,NA,NA,85,30,NA,75,26,NA,60
12.8346813049525,11.8775685785581,11.6952470217642,55,NA,NA,47,NA,NA,67,NA,NA,52,NA,NA,26,21
8.51719319141624,8.85366542803745,9.99879773234045,78,NA,NA,NA,65,1,NA,60,20,NA,55,23,68,51
8.66423293406555,11.2772031314492,11.6784399034478,60,NA,NA,50,NA,NA,75,NA,NA,62,NA,NA,40,27
NA,NA,10.0858091093301,NA,NA,58,NA,70,26,NA,NA,NA,NA,NA,NA,NA,60
NA,NA,NA,NA,70,6,80,NA,NA,NA,101,7,100,NA,NA,48,42
11.6952470217642,10.3089526606443,9.90348755253613,NA,70,19,NA,75,3,NA,NA,NA,NA,NA,NA,NA,38
8.00636756765025,11.0821425488778,11.7360690162844,NA,70,6,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
10.4912742174382,NA,10.4912742174382,55,NA,NA,48,NA,NA,NA,70,1,NA,NA,NA,35,30
11.0666383623418,10.4912742174382,10.77895628989,75,NA,NA,65,NA,NA,NA,70,4,70,NA,NA,35,30
9.90348755253613,11.4075649493124,11.5028751291167,NA,77,28,NA,82,4,NA,80,35,NA,82,4,52,46
NA,NA,NA,69,NA,NA,52,NA,NA,69,NA,NA,NA,NA,NA,43,42
10.3089526606443,NA,NA,54,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
NA,NA,10.77895628989,NA,60,13,NA,40,50,NA,NA,NA,NA,NA,NA,NA,65
NA,NA,10.3089526606443,NA,75,5,NA,65,8,NA,70,16,NA,64,17,59,58
9.5468126085974,9.7981270368783,9.82010594359708,63,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,35,21
9.99879773234045,NA,9.90348755253613,67,NA,NA,60,NA,NA,NA,70,12,NA,50,16,40,38
11.0020998412042,10.4912742174382,11.8775685785581,NA,75,22,NA,80,1,NA,76,14,NA,74,12,NA,51
9.74096862303835,9.61580548008435,12.3883942023241,NA,52,14,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
10.5453414387085,NA,10.5966347330961,NA,75,32,NA,85,4,NA,100,3,NA,76,16,70,52
11.2993361264608,NA,NA,68,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
11.0020998412042,9.61580548008435,11.0020998412042,NA,45,18,55,NA,NA,90,NA,NA,80,NA,NA,41,23
NA,NA,10.4912742174382,NA,50,35,65,NA,NA,NA,NA,NA,NA,NA,NA,55,43
12.091783499128,NA,NA,55,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
9.74096862303835,9.39266192877014,10.7995755770928,NA,70,10,68,NA,NA,NA,72,13,64,NA,NA,54,39
NA,NA,NA,70,NA,NA,60,NA,NA,NA,55,30,70,NA,NA,45,29
11.5327280922664,NA,10.0858091093301,75,NA,NA,69,NA,NA,NA,62,10,NA,69,8,57,42
10.8197782844103,11.289781913656,10.7144177687525,70,NA,NA,60,NA,NA,NA,60,13,65,NA,NA,37,29
NA,NA,12.3883942023241,72,NA,NA,70,NA,NA,75,NA,NA,70,NA,NA,50,38
11.1562505210315,10.3089526606443,11.1844213979982,NA,76,8,NA,75,1,NA,75,20,NA,70,14,62,50
10.4912742174382,10.4912742174382,10.9681982895286,NA,50,35,80,NA,NA,NA,80,17,NA,30,50,52,41
11.6172854802945,11.5129254649702,11.3385720778255,75,NA,NA,56,NA,NA,80,NA,NA,NA,70,1,45,37
11.6082356447746,10.3089526606443,12.1007121298723,NA,65,7,65,NA,NA,NA,NA,35,NA,NA,30,60,44
NA,NA,8.98719682066197,NA,60,28,NA,48,30,NA,NA,NA,NA,NA,NA,NA,44
7.82404601085629,NA,11.1844213979982,NA,90,4,70,NA,NA,NA,NA,54,NA,106,6,62,49
12.1547793511426,NA,12.0137007528827,NA,106,7,105,NA,NA,NA,75,26,NA,95,8,58,48
NA,10.4912742174382,11.1844213979982,78,NA,NA,70,NA,NA,NA,75,20,NA,80,1,40,34
9.61580548008435,NA,9.39266192877014,NA,70,22,72,NA,NA,NA,60,40,NA,70,24,65,52
13.0960194020647,9.90348755253613,6.65929391968364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
9.14846496825809,NA,NA,NA,70,4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
10.4912742174382,10.3089526606443,10.6735957742322,NA,NA,20,NA,NA,19,NA,70,15,NA,65,10,51,28
NA,NA,11.47210347045,NA,70,39,NA,100,1,NA,70,8,NA,60,12,60,53
11.2772031314492,10.1811192891344,11.47210347045,45,NA,NA,40,NA,NA,68,NA,NA,60,NA,NA,26,22
10.4912742174382,10.4912742174382,11.0020998412042,NA,90,15,75,NA,NA,NA,NA,50,NA,50,30,NA,54
NA,NA,10.4912742174382,92,NA,NA,NA,65,10,NA,70,20,NA,65,9,65,52
10.0858091093301,10.3089526606443,12.3883942023241,57,NA,NA,48,NA,NA,70,NA,NA,60,NA,NA,35,23
11.289781913656,10.8967393255464,11.6952470217642,NA,65,8,66,NA,NA,NA,65,21,NA,75,8,55,45
10.77895628989,NA,9.95227771670556,80,NA,NA,64,NA,NA,NA,57,5,67,NA,NA,40,30
9.7981270368783,9.39266192877014,9.39266192877014,NA,45,45,NA,50,25,NA,NA,NA,NA,NA,NA,NA,55
11.0020998412042,9.61580548008435,12.1007121298723,52,NA,NA,45,NA,NA,NA,55,13,56,NA,NA,32,25
11.1562505210315,9.86266555801587,11.8493977015914,NA,75,19,NA,60,21,NA,75,30,NA,76,7,65,52
NA,NA,NA,NA,85,3,70,NA,NA,85,NA,NA,70,NA,NA,50,43
11.6952470217642,8.51719319141624,NA,70,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
10.1658518170036,NA,10.4631033404715,NA,80,15,82,NA,NA,NA,100,5,NA,60,40,63,54
8.51719319141624,9.30565055178051,9.21034037197618,NA,70,15,NA,40,35,NA,NA,37,NA,70,10,53,49
NA,NA,8.79482492801452,NA,65,15,NA,NA,50,NA,60,36,NA,55,35,58,53
10.3089526606443,9.03598698483141,11.0020998412042,80,NA,NA,NA,45,15,57,NA,NA,65,NA,NA,31,22
NA,NA,11.47210347045,75,NA,NA,55,NA,NA,NA,NA,NA,85,NA,NA,50,36
9.21034037197618,9.61580548008435,11.3385720778255,NA,NA,39,90,NA,NA,NA,98,15,NA,45,43,65,53
11.1982147201305,7.60090245954208,11.47210347045,75,NA,NA,65,NA,NA,NA,80,6,76,NA,NA,41,30
11.1844213979982,10.5966347330961,11.9576112862317,60,NA,NA,50,NA,NA,75,NA,NA,66,NA,NA,31,26
11.6952470217642,7.60090245954208,9.7981270368783,NA,65,17,NA,65,15,NA,85,12,NA,19,72,75,55
12.3883942023241,10.3089526606443,12.8212582846204,67,NA,NA,58,NA,NA,89,NA,NA,74,NA,NA,NA,34
NA,NA,11.7752897294377,NA,60,33,90,NA,NA,NA,70,25,95,NA,NA,60,50
9.95227771670556,NA,10.5713169251118,NA,NA,38,70,NA,NA,NA,70,25,90,NA,NA,NA,46
9.21034037197618,NA,9.74096862303835,NA,67,35,NA,53,35,69,NA,27,55,NA,23,57,62
10.3089526606443,9.21034037197618,8.51719319141624,NA,70,7,70,NA,NA,NA,80,6,NA,70,7,55,48
NA,NA,NA,65,NA,NA,52,NA,NA,70,NA,NA,58,NA,NA,38,26
NA,NA,9.7981270368783,80,NA,NA,71,NA,NA,NA,70,40,NA,60,4,NA,58
10.6454248972655,NA,11.2797315778025,75,NA,NA,NA,55,9,NA,80,2,77,NA,NA,43,36
NA,NA,NA,NA,40,42,NA,60,7,NA,70,20,90,NA,NA,60,51
11.5129254649702,10.0858091093301,12.3883942023241,NA,71,3,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
10.4912742174382,10.4912742174382,10.77895628989,48,NA,NA,38,NA,NA,50,NA,NA,42,NA,NA,26,23
9.95227771670556,NA,11.0020998412042,NA,NA,20,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,49
10.0858091093301,10.6454248972655,11.2772031314492,NA,76,7,72,NA,NA,NA,77,11,80,NA,NA,45,24
10.5865843972426,8.69951474821019,11.1844213979982,60,NA,NA,50,NA,NA,NA,NA,25,55,NA,NA,40,33
9.90348755253613,9.61580548008435,9.68034400122192,NA,80,8,NA,75,11,NA,55,35,NA,80,5,60,52
10.77895628989,NA,NA,50,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
5.7037824746562,9.43348392329039,11.0348896640272,NA,85,70,NA,24,24,NA,40,50,NA,65,8,60,48
9.68034400122192,9.74096862303835,10.6454248972655,NA,72,23,69,NA,NA,NA,70,9,NA,63,2,60,47
NA,9.21034037197618,9.39266192877014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62
10.5966347330961,9.47270463644367,11.1562505210315,80,NA,NA,70,NA,NA,NA,90,4,72,NA,NA,52,39
9.21034037197618,8.69951474821019,10.3089526606443,NA,90,30,NA,80,17,NA,70,40,NA,85,5,72,59
NA,NA,10.1345992734995,NA,40,40,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
8.90923527919226,9.39266192877014,12.3883942023241,NA,67,8,NA,50,17,NA,60,15,61,NA,NA,47,39
9.5468126085974,NA,10.77895628989,NA,70,18,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,47
9.39266192877014,NA,NA,62,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
11.3385720778255,10.3089526606443,11.1844213979982,NA,65,10,70,NA,NA,65,NA,NA,60,NA,NA,45,43
NA,NA,12.104039919965,NA,49,28,70,NA,NA,NA,57,24,NA,64,10,NA,57
9.90348755253613,9.61580548008435,10.7472075915754,92,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,46,47
10.77895628989,10.4912742174382,10.3089526606443,NA,80,15,NA,70,10,NA,NA,NA,NA,NA,NA,NA,54
9.39266192877014,11.8775685785581,10.4912742174382,NA,70,39,NA,34,42,NA,69,34,NA,64,39,70,53
9.21034037197618,9.7981270368783,10.8967393255464,NA,80,26,NA,110,8,NA,90,25,NA,86,22,73,63
NA,NA,11.0540595801349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63
11.3963916487143,9.68034400122192,12.6603279178078,NA,60,3,NA,35,27,NA,NA,NA,NA,80,11,45,37
9.61580548008435,9.21034037197618,11.0020998412042,60,NA,NA,55,NA,NA,90,NA,NA,80,NA,NA,40,32
11.47210347045,11.3385720778255,11.5898865061064,NA,80,1,70,NA,NA,NA,72,4,61,NA,NA,31,26
NA,NA,10.9508065468167,NA,66,36,NA,80,4,NA,67,38,NA,75,25,66,56
9.30565055178051,8.69951474821019,9.39266192877014,NA,40,65,NA,65,45,NA,50,62,NA,64,40,NA,57
11.7360690162844,NA,NA,55,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
9.40919123072135,10.4912742174382,10.9681982895286,NA,72,40,NA,70,14,NA,NA,NA,NA,NA,NA,NA,52
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
10.0858091093301,12.3966930051388,10.9681982895286,NA,60,4,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
10.8197782844103,10.8197782844103,13.3277502071293,70,NA,NA,NA,60,5,NA,60,7,NA,NA,30,35,28
NA,NA,NA,85,NA,NA,65,NA,NA,NA,75,5,70,NA,NA,35,31
8.9226582995244,8.98719682066197,6.90775527898214,NA,70,10,NA,80,3,NA,NA,65,NA,NA,1,70,54
10.8395809117065,13.0815413828841,11.7752897294377,75,NA,NA,60,NA,NA,NA,90,1,NA,75,1,40,30
10.4912742174382,NA,11.3385720778255,70,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
11.7752897294377,NA,NA,47,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
10.5584135202759,NA,12.1007121298723,NA,70,7,55,NA,NA,NA,66,35,62,NA,NA,40,33
NA,NA,10.9331069697173,NA,70,24,NA,60,23,NA,40,50,NA,70,2,67,50
10.8967393255464,10.3089526606443,10.77895628989,50,NA,NA,45,NA,NA,85,NA,NA,70,NA,NA,38,25
NA,10.3089526606443,9.7981270368783,NA,NA,19,55,NA,NA,65,NA,NA,56,NA,NA,33,23
NA,10.0858091093301,12.1652506510099,NA,70,30,NA,60,10,NA,75,14,80,NA,NA,50,44
8.85366542803745,8.85366542803745,7.4500795698075,NA,NA,59,NA,60,22,NA,80,23,NA,70,8,80,51
10.4912742174382,NA,10.77895628989,NA,75,19,NA,35,45,88,55,NA,70,NA,5,45,46
12.7938593104323,11.3385720778255,12.6115377536383,55,NA,NA,50,NA,NA,65,NA,NA,53,NA,NA,32,26
NA,NA,11.0020998412042,70,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
12.4684369099977,10.9331069697173,13.1993244185405,NA,70,21,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
9.21034037197618,10.4912742174382,11.4295438560312,85,NA,NA,80,NA,NA,85,NA,NA,75,NA,NA,44,39
10.8197782844103,NA,12.3883942023241,60,NA,NA,45,NA,NA,NA,60,20,NA,65,9,35,24
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
10.3089526606443,10.4631033404715,11.6952470217642,NA,60,25,NA,60,10,NA,90,19,90,NA,NA,NA,45
NA,NA,11.2252433925184,NA,45,37,60,NA,NA,NA,65,20,NA,95,4,50,37
11.47210347045,10.9681982895286,13.774688563444,NA,75,7,66,NA,NA,NA,76,12,75,NA,NA,38,38
NA,NA,9.21034037197618,NA,54,28,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,63
9.7981270368783,NA,10.4931058722672,NA,76,9,75,NA,NA,NA,60,30,NA,80,1,NA,51
NA,NA,10.8197782844103,NA,50,33,75,NA,NA,NA,65,33,NA,95,1,65,54
NA,NA,10.77895628989,NA,67,25,NA,54,24,NA,50,22,NA,80,2,57,50
10.5966347330961,10.3089526606443,10.77895628989,60,NA,NA,55,NA,NA,70,NA,NA,60,NA,NA,28,24
10.0858091093301,NA,11.6439537273766,67,NA,NA,55,NA,NA,78,NA,NA,64,NA,NA,37,30
11.3621025752356,11.289781913656,11.0020998412042,50,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
11.0020998412042,11.1562505210315,11.289781913656,NA,40,20,50,NA,NA,NA,45,33,NA,35,32,38,28
NA,NA,8.98719682066197,NA,60,22,NA,45,21,NA,NA,NA,NA,NA,NA,NA,57
9.61580548008435,9.39266192877014,10.3089526606443,NA,70,10,65,NA,NA,NA,80,10,95,NA,NA,50,44
11.1272629841582,10.3481733737976,11.0020998412042,NA,72,1,62,NA,NA,NA,60,20,65,NA,NA,35,29
NA,NA,10.4912742174382,NA,60,30,NA,50,25,NA,NA,NA,NA,NA,NA,NA,55
10.4912742174382,10.8197782844103,9.21034037197618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
11.4467856624657,11.1844213979982,11.2332115621676,50,NA,NA,40,NA,NA,NA,68,19,58,NA,NA,37,26
11.6952470217642,NA,12.7938593104323,70,NA,NA,NA,58,2,NA,70,20,80,NA,NA,35,30
9.61580548008435,8.00636756765025,11.9117015849276,70,NA,NA,55,NA,NA,NA,50,40,NA,48,17,55,39
10.1266311038503,10.3089526606443,12.4837043821285,70,NA,NA,65,NA,NA,80,NA,NA,68,NA,NA,40,33
11.1272629841582,10.5966347330961,11.1562505210315,NA,55,15,65,NA,NA,102,NA,NA,NA,80,6,50,41
11.4075649493124,11.2384886192685,10.7363966754712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
10.4912742174382,NA,11.1844213979982,NA,60,22,72,NA,NA,NA,57,25,NA,60,20,38,35
11.6952470217642,NA,12.2258752728264,70,NA,NA,55,NA,NA,65,NA,NA,NA,45,6,33,28
NA,NA,10.0858091093301,NA,60,5,55,NA,NA,NA,60,30,75,NA,NA,35,29
9.21034037197618,NA,10.7009947484203,NA,80,10,NA,75,5,NA,NA,NA,NA,NA,NA,NA,49
10.7579028806922,9.39266192877014,11.7199396343546,NA,70,12,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
10.3089526606443,9.90348755253613,9.21034037197618,75,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,51
11.0020998412042,10.6454248972655,10.77895628989,NA,65,5,NA,55,2,NA,NA,NA,NA,NA,NA,NA,36
9.39266192877014,9.61580548008435,9.47270463644367,NA,78,10,NA,64,15,NA,NA,NA,NA,NA,NA,NA,55
11.1982147201305,9.90348755253613,11.2252433925184,90,NA,NA,NA,76,2,NA,60,32,NA,70,12,62,47
11.1562505210315,11.0020998412042,11.0020998412042,50,NA,NA,45,NA,NA,60,NA,NA,50,NA,NA,27,20
NA,NA,NA,97,NA,NA,69,NA,NA,NA,NA,37,70,NA,NA,50,37
9.42545175159313,8.98719682066197,10.4912742174382,NA,NA,20,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,43
10.2035921449865,NA,NA,74,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
11.47210347045,5.99146454710798,8.03915739047324,80,NA,NA,70,NA,NA,NA,69,5,67,NA,NA,45,34
10.8197782844103,9.21034037197618,11.3504065354725,NA,NA,50,NA,85,4,NA,80,15,NA,75,15,60,54
NA,NA,NA,NA,75,20,NA,80,10,NA,85,20,NA,50,30,65,59
8.88183630500415,NA,11.1844213979982,75,NA,NA,60,NA,NA,NA,NA,NA,NA,60,10,50,45
10.4341158035983,9.39266192877014,9.10497985631836,NA,73,19,NA,58,7,NA,72,22,80,NA,NA,70,55
9.61580548008435,10.3089526606443,13.0170028617465,NA,70,10,75,NA,NA,NA,90,7,90,NA,NA,50,40
NA,NA,11.0020998412042,NA,NA,60,NA,95,31,NA,NA,NA,NA,NA,NA,NA,65
11.0020998412042,10.3089526606443,10.7363966754712,NA,50,9,50,NA,NA,NA,50,20,65,NA,NA,27,26
11.6952470217642,10.77895628989,12.1007121298723,60,NA,NA,45,NA,NA,NA,80,13,80,NA,NA,47,33
12.1226910365911,10.0858091093301,11.3385720778255,70,NA,NA,50,NA,NA,67,NA,NA,54,NA,NA,34,26
10.77895628989,11.47210347045,12.3883942023241,75,NA,NA,65,NA,NA,79,NA,NA,68,NA,NA,43,30
11.5327280922664,NA,9.7981270368783,50,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
